name,type,price,state,position,area
吉宝凌云峰阁,住宅,31000元/平,售罄,锦江-汇泉南路333号,--
富力桃园C区,住宅,32万/套,售罄,新都-兴城大道777号,建面 83~108m²
保利康桥,住宅,600万/套,售罄,成华-东二环建设路（沙河公园内大蓉和旁）,--
中国铁建西派澜岸,别墅,1000万/套,售罄,高新-剑南大道（成都七中高新校区对面）,--
绿地锦天府,住宅,23000元/平,售罄,锦江-二环路东四段通盈街88号,--
蓝光金悦城,住宅,13500元/平,售罄,武侯-成双大道福锦路二段（簇桥工商所旁）,--
东骏湖景湾六期,住宅,65万/套,售罄,新都-马超东路555号,--
棠湖泊林城,别墅,330万/套,售罄,双流-华府大道三段300号（省武警警官学院旁）,建面 198~384m²
中海新华府,住宅,59万/套,售罄,成华-新华公园旁小龙桥路30号,--
一品CG,商业类,12500元/平,售罄,高新-天府南华路与天府三街交汇处（高新青年公寓对面）,--
牧马山牧山湖蔚蓝卡地亚,别墅,1000万/套,售罄,双流-牧华路一段九号,--
太阳公元,住宅,130万/套,售罄,成华-建设巷13号,建面 85~138m²
金地天府城,住宅,123万/套,售罄,高新-天府大道南段海昌北路109号（极地海洋世界北侧）,建面 88~119m²
一里阳光,住宅,6100元/平,售罄,郫都-望从东路308号,--
润扬观澜鹭岛,住宅,8800元/平,售罄,新都-新都绕城与育英路交汇处（中国成都五龙山公园旁）,建面 115~126m²
保利公园198观岭台,住宅,60万/套,售罄,新都-新都区蜀龙路1980号（三环蜀龙路熊猫基地旁）,建面 108~156m²
星汇广场,住宅,28000元/平,售罄,锦江-东御街88号,--
仁恒滨河湾,住宅,26000元/平,售罄,锦江-二环路东四段外侧汇源东路88号,--
万科五龙山蓝山别墅,别墅,450万/套,售罄,新都-龙秀路89号,--
隆鑫印象城邦,住宅,4600元/平,售罄,新津-兴园3路6号,建面 91~95m²
首创天禧68,住宅,15500元/平,售罄,成华-成华二环路东一段内侧（距离桃蹊路口站30米）,建面 77~87m²
隆鑫印象东方,住宅,70万/套,售罄,成华-东三环凯德广场魅力城店向东500米,--
新筑鼎峰,住宅,55万/套,售罄,新津-兴园三路66号（ 新筑股份对面）,建面 108~119m²
棠府锦绣城,住宅,7900元/平,售罄,双流-双流东升街道航园路（棠湖中学实验学校旁）,--
红树湾,住宅,19000元/平,售罄,高新-中和大道二段69号,建面 84~128m²
蓝光雍锦阁,住宅,215万/套,售罄,成华-建功路66号（荣新加油站东南方900米）,--
伊顿小镇,别墅,7100元/平,售罄,金堂-赵镇金园街159号,建面 260m²
炜岸城一期,住宅,50万/套,售罄,龙泉驿-驿镇驿都西路3666号,建面 122~158m²
棕榈长滩,住宅,13000元/平,售罄,温江-光华大道江浦路77号,--
富豪公馆,住宅,9700元/平,售罄,新都-新都大道与兴乐路交汇处,建面 169m²
和信孔雀天成,住宅,7000元/平,售罄,温江-南江路666号（凤溪大道与南熏大道交汇处）,建面 85m²
COSMO天廊,住宅,23000元/平,售罄,锦江-上沙河铺街66号（地铁2号线塔子山公园站旁）,建面 42m²
昆仑华庭,住宅,28000元/平,售罄,锦江-前卫街12号,--
南棠蜜地,住宅,13000元/平,售罄,武侯-红牌楼佳灵路6号,--
九龙仓时代上城,住宅,12500元/平,售罄,双流-剑南大道与牧华路交汇处（北大附中对面）,建面 84~112m²
恒大中央广场,住宅,80万/套,售罄,成华-东二环新鸿路口,建面 85~146m²
万科理想城,住宅,11000元/平,售罄,郫都-国宁东路与犀安路交汇处,--
金山御景蓝湾,住宅,4600元/平,售罄,龙泉驿-阳光大道89号,建面 88~132m²
华侨城原岸,住宅,12000元/平,售罄,金牛-三环路成彭立交桥外侧（欢乐谷旁）,--
新界五期,住宅,14000元/平,售罄,武侯-武阳大道二段186号,--
中国铁建广场,商业类,9500元/平,售罄,成华-新成华大道三段与东华一路交汇口,--
优派立方,住宅,6000元/平,售罄,郫都-郫县红光镇港大路39号（距离郫县华西分院一个站）,--
嘉祥瑞庭南城,住宅,17000元/平,售罄,天府新区-益州大道中段1918号,建面 76~87m²
华润熙悦广场,商业类,8500元/平,售罄,成华-昭觉寺南街260号,--
昂世半山观邸,住宅,78万/套,售罄,龙泉驿-同安街道办事处阳光大道8号(博瑞花园酒店对面),建面 104~219m²
融创凯旋东岸,住宅,9000元/平,售罄,新都-新成彭路大天路出口左侧,建面 80~92m²
紫檀,住宅,185万/套,售罄,武侯-桐凤路39号,--
东原城,住宅,7000元/平,售罄,温江-金马国际体育城太极大道66号（体育城附近）,建面 86m²
蓉树园,住宅,8500元/平,售罄,郫都-郫县红光镇港通工业区1519欧陆城邦,建面 103m²
中港央湖明邸二期,住宅,20000元/平,售罄,锦江-琉璃路123号,建面 90~117m²
正昌幸福岭,住宅,6000元/平,售罄,双流-东升街道三强北路三段59号,建面 45m²
贵通御苑映月湾,住宅,8500元/平,售罄,双流-东升街道银河路2222号（双流规划展览馆对面）,--
首创花与城二期,住宅,17800元/平,售罄,成华-成华区荆竹东路与东荆路交汇处,建面 77m²
西岸翠景,住宅,7200元/平,售罄,郫都-犀浦万福路96号,--
北京城建龙樾湾,住宅,8000元/平,售罄,双流-双楠大道银河路160号（双流运动公园旁）,--
温资金港华府,住宅,10000元/平,售罄,双流-西航港锦华路二段,--
蓝光雍锦世家,住宅,23000元/平,售罄,武侯-永顺路38-附1号,--
保利林语溪,住宅,45万/套,售罄,成华-双龙路与华盛路交汇处（龙潭水乡向北500米）,建面 95~108m²
东韵雅园,住宅,7500元/平,售罄,龙泉驿-西河镇成洛大道（成洛路西南食品城旁）,建面 99~110m²
国奥村,别墅,300万/套,售罄,双流-双楠大道航都大街99号（香榭美邻二期旁）,--
首创娇子1号,住宅,11000元/平,售罄,锦江-南三环娇子立交外侧,--
中洲锦城湖岸,住宅,24000元/平,售罄,高新-天府一街与益州大道交界处,建面 106m²
中环丰锦,住宅,20000元/平,售罄,高新-丽都路700号（置信丽都花园丽府对面）,--
融城云熙,住宅,16000元/平,售罄,青羊-顺城大街316号,--
西派城,住宅,20000元/平,售罄,武侯-簇锦街办铁佛村3、8组(武侯大道铁佛段与金履路交汇处),--
成龙1号,别墅,600万/套,售罄,龙泉驿-阳光城阳光大道2号,--
香澜坊,住宅,11000元/平,售罄,成华-站北中街8号,--
香澜半岛,住宅,16000元/平,售罄,成华-赤虎桥南街1号（华宇阳光水岸旁）,建面 111m²
上善天成,住宅,53万/套,售罄,郫都-红光镇红光路（公园1号旁）,--
南湖世纪,住宅,11500元/平,售罄,天府新区-南湖北路121号,建面 99~109m²
百悦城142,住宅,52万/套,售罄,龙泉驿-大面街道办事处新建路118号,建面 83~95m²
维多利亚富御,住宅,72万/套,售罄,成华-荆顺东街235号,--
上寓,商业类,11100元/平,售罄,成华-中环五道口（成都理工大斜对面）,建面 47m²
中洲中央公园,住宅,10000元/平,售罄,新都-蜀龙大道中段（198公园对面）,建面 114~132m²
合能珍宝锦城,住宅,6000元/平,售罄,新都-北星大道与兴城大道交汇处（海宁皮革城斜对面）,建面 91~105m²
金穗苑,住宅,6000元/平,售罄,温江-新华大道二段（金马国际体育城旁）,--
蓉晶公馆,住宅,35万/套,售罄,郫都-古城镇蜀源大道三段588,--
缤纷翡翠湾,住宅,30万/套,售罄,新都-三环成金青大道狮子湖生态区入口,--
汇景新城,住宅,5600元/平,售罄,新都-新泰东路144号（石油大学大转盘旁）,建面 91~140m²
香山半岛,住宅,13000元/平,售罄,天府新区-南麓山大道一段289号（南延线麓山大道交汇路口）,建面 140m²
