name,type,price,state,position,area
雍和府,商铺,40000元/平,在售,江干-兴建路与园区路交界处,--
诸暨风情不夜城,商铺,32500元/平,在售,诸暨市-绍兴市诸暨市高湖路99号,--
公园道一号,住宅,14500元/平,在售,海宁市-市区江南大道南侧、九虎路西侧,建面 90~143m²
和昌钱塘外滩,住宅,12000元/平,在售,海宁市-海宁长安仰山路与101省道交汇处,建面 124m²
天阳武林邸,商铺,75000元/平,在售,拱墅-莫干山路与登云路交叉口向北300米,--
绍兴滨海新城步行街,商铺,20500元/平,在售,上虞区-沥海镇海东大道西路118号,--
杭州湾商业中心,商铺,14500元/平,在售,下沙-海宁市长安镇（农发区）启潮路8号杭海商厦,--
万佳居,商铺,15000元/平,在售,余杭-余杭镇禹航路与科技大道（临余公路）交汇处,--
西溪十九府,商业类,23000元/平,在售,西湖-西湖区留和路小和山社区支路86号,建面 265m²
东海闲湖城,别墅,700万/套,在售,余杭-天目山西路277号,建面 200~247m²
绿地G合里金宸,商业类,22500元/平,在售,萧山-萧山区山阴路608号（近市心中路）,建面 50m²
正黄金域世家,住宅,12000元/平,在售,海宁市-硖仲路499号,建面 94~120m²
高桥阳光城,住宅,14000元/平,在售,桐乡市-高桥大道88号,建面 76~97m²
合景天銮,住宅,47000元/平,在售,拱墅-莫干山路989号,建面 138m²
中港罗兰小镇,住宅,价格待定,待售,余杭-中泰街道中泰路与杭泰路交叉口,--
万科锦云坊,住宅,价格待定,待售,余杭-古墩路语东西大道交叉口向西3公里,--
杭钢紫元旭润和府,住宅,价格待定,待售,余杭-余杭320国道与运河路交叉口,--
众安白马山庄,别墅,1550万/套,在售,西湖-留和路浙江科技学院西北侧,建面 270m²
大奇山郡,别墅,900万/套,在售,桐庐-金中路8号（城南路向西到底左转即到）,建面 540m²
绿野御墅,别墅,1000万/套,在售,余杭-里东路绿野御墅,建面 411~417m²
梦溪东明山居,别墅,1000万/套,在售,余杭-东明山路梦溪东明山居,建面 502m²
天地墅园,别墅,价格待定,待售,萧山-萧山育才路延伸段（所前中路与迎富街交叉口）,--
天屿度假村,别墅,700万/套,在售,淳安-天屿度假村近千岛湖大桥与阳光路交界处,建面 350m²
盈都江悦城,住宅,价格待定,待售,海宁市-农发区春潮路东侧、春石路北侧,--
赞成乐山红叶,别墅,800万/套,在售,余杭-西溪湿地延伸带（天目山西路闲富路口）,--
中海御道,住宅,价格待定,在售,江干-钱江新城之江路与御道路交汇处,--
广大融城印象,住宅,价格待定,待售,江干-丁桥东路与蕙北支路交汇处东北,--
恒大城市之光,住宅,价格待定,待售,滨江-滨文路与时代大道交叉口,--
嘉凯城名城博园,住宅,价格待定,待售,余杭-农副物流园区博园路与棕榈路交汇处,--
宋都阳光国际,住宅,价格待定,待售,江干-钱江新城之江东路与通盛路交汇处,--
湖山帝景湾,别墅,550万/套,在售,余杭-余杭区余杭镇城南路南湖东路交叉口,建面 202~212m²
瑞金华丽嘉苑,住宅,价格待定,待售,余杭-余杭区星桥藕花洲大街和星都大道交汇处,--
祥生群贤府,别墅,550万/套,在售,余杭-崇贤街道崇杭街与崇明路交叉口,建面 140m²
融信永兴首府,住宅,价格待定,在售,萧山-金城路1578号（大润发东侧500米）,建面 137m²
东晖龙悦湾,别墅,600万/套,在售,余杭-余杭临平街道五洲路与小白线交叉路口 （超山风景区旁）,建面 190m²
梧桐燕庐,别墅,1100万/套,在售,西湖-之江狐山路左拐(走科海路到狐山路)新市委党校北侧,建面 317m²
云山九里,别墅,价格待定,待售,桐庐-城南街道金中路8号,--
城发云锦城,住宅,价格待定,售罄,江干-长睦路北段,--
北大资源未名府,住宅,价格待定,售罄,余杭-未来科技城荆长大道和余杭塘路交叉口,--
万科新都会1958,住宅,价格待定,售罄,下城-杭州市下城区胜景路与杭氧街交叉口,--
绿城之江1号,住宅,价格待定,售罄,西湖-之江国家旅游度假区横桥路,建面 450~597m²
天润商业中心,商业类,18500元/平,售罄,萧山-萧山萧棉路与工人路交叉口,--
杭州新天地,商业类,25500元/平,售罄,下城-长浜路与新天地路交叉口,--
融创大家侯潮府,住宅,65727元/平,售罄,上城-候潮路与钱江路交叉口东北面,建面 213m²
云溪新语,住宅,27500元/平,售罄,西湖-之江国家旅游度假区文景路与碧波路交叉口,--
雅居乐国际花园,住宅,14500元/平,售罄,余杭-余杭天目山西路258号,--
创客空间大厦,商业类,27000元/平,售罄,余杭-仓前街道龙潭路北侧、创景路西侧,建面 45m²
开元广场,别墅,1225万/套,售罄,萧山-萧山市心南路地铁2号线南部卧城站西侧,建面 85~242m²
绿城莲园,别墅,600万/套,售罄,余杭-北沙西路汀洲路口,--
龙湖春江天玺,住宅,35000元/平,售罄,萧山-杭州市萧山区博奥路与建设四路交叉口,--
凯德湖墅,住宅,价格待定,售罄,拱墅-湖墅北路111号,--
绿地华家池印,住宅,价格待定,售罄,江干-环城北路东2800米（艮山西路与秋涛北路交叉口）,--
艺尚里,住宅,价格待定,售罄,余杭-临平迎宾路与永乐路交叉口，杭州高铁余杭站广场一公里区域,--
奥克斯杭州未来中心,住宅,价格待定,售罄,余杭-未来科技城创景路以东，海曙路以南,--
碧桂园西江月,住宅,价格待定,售罄,拱墅-杭州学院北路与润园街交叉口东侧,--
中旅城仕公馆,住宅,价格待定,售罄,江干-同协路和红旗路交界处,--
杭钢尚堂府,住宅,价格待定,售罄,拱墅-科祥街50号（石祥路拱康路口）,--
金隅观澜时代,住宅,价格待定,售罄,下沙-东南至规划道路，西至19号大街，北至22号大街,--
融创瑷颐湾,住宅,价格待定,售罄,余杭-杭行路与祥园北路交汇处（万达广场北面）,--
理想康城一品,住宅,价格待定,售罄,余杭-余杭星河南路以东、世纪大道以北,--
融创河滨之城,住宅,价格待定,售罄,西湖-余杭塘路与五常港路交汇处,--
中梁百悦城,住宅,价格待定,售罄,余杭-顺风路128号（临平五中旁）,--
滨江西溪明珠,别墅,价格待定,售罄,西湖-天目山路百家园路口,--
越秀星汇尚城,住宅,价格待定,售罄,余杭-通运路与东吴路交叉口,--
融信学院府,住宅,价格待定,售罄,拱墅-学院北路与花园岗街交叉口,--
富力十号一期,住宅,价格待定,售罄,余杭-文一西路高教路交叉口,建面 125~191m²
富力十号院,住宅,价格待定,售罄,余杭-文二西路高教路交叉口,--
景瑞申花郡,住宅,255万/套,售罄,拱墅-学院北路与石祥路交叉口北,--
新城峯璟,住宅,价格待定,售罄,余杭-文二西路与常二路交叉口,--
昆仑华府,住宅,价格待定,售罄,余杭-东至张家坝港，南至新104国道防护林，西至下门坝港，北至康良路,--
复地黄龙和山,商业类,价格待定,售罄,西湖-西湖区西溪路957号,--
富力新线公园,住宅,价格待定,售罄,余杭-余杭常二路海曙路交叉口,--
宝嘉誉府,住宅,价格待定,售罄,西湖-紫荆花路和石祥路交叉口往西100米（石祥西路788号）,--
绿城九龙仓钱塘明月,住宅,价格待定,售罄,萧山-金惠路与市心中路交叉口向东400米,--
保亿丽景山,别墅,价格待定,售罄,余杭-文一西路上仓路南,--
顺发吉祥半岛,别墅,价格待定,售罄,拱墅-登云路与通益路交叉口,--
合景天峻,住宅,价格待定,售罄,余杭-创景路与余杭塘南路的交叉口（梦想小镇旁）,--
万科郡西,别墅,价格待定,售罄,余杭-余杭区万科良渚文化内,--
泰地北上新城,商业类,价格待定,售罄,下城-永华街156号,建面 80m²
阳光城上府,住宅,价格待定,售罄,萧山-滨康路与风情大道交口南向100米,--
东方御府,住宅,价格待定,售罄,江干-凤起东路与御道路交叉口东南,--
恒基旭辉府,住宅,价格待定,售罄,余杭-丽水北路与崇杭街交叉口,--
赞成赞城,住宅,价格待定,售罄,余杭-博园路与棕榈路交叉口,--
中国铁建江南国际城,住宅,价格待定,售罄,萧山-金城路与风情大道交汇处往北300米,--
众安理想湾,住宅,价格待定,售罄,余杭-新洲路与星河路交汇东南处,--
首开望宸,住宅,价格待定,售罄,拱墅-半山东路与虎山路交汇处,--
万科坤和玉泉,住宅,价格待定,售罄,西湖-杨梅山路（和家园求是小学正南）,--
合景叠彩园,别墅,价格待定,售罄,余杭-杭州未来科技城五常街道兴幼路以东,--
中栋国际,商业类,价格待定,售罄,萧山-风情大道与建设一路交叉口,--
新城香悦奥府,住宅,价格待定,售罄,萧山-博奥路（原青年路）与建设二路交叉口,--
万科北宸之光三期拱宸,住宅,价格待定,售罄,余杭-冯家浜路上园路交叉口,建面 135m²
万泰城章,住宅,价格待定,售罄,余杭-世纪大道与望梅路交叉口向南500米,--
