name,type,price,state,position,area
我爱我家三期,住宅,75万/套,在售,甘井子-甘井子区东至翡翠春城小区.西至安邦开发住宅小区.南至山体.北至金柳一街,建面 74m²
华都文郡,住宅,61万/套,在售,沙河口-五一路与白山路交汇处,建面 36m²
港湾观海,住宅,40万/套,在售,开发区-保税区大窑湾北岸生活区,建面 86m²
金湾山城,住宅,35万/套,在售,开发区-金州新区铁山中路与大地街交汇处（金湾又一城项目北侧一公里）,建面 67m²
伴山澜湾,住宅,50万/套,在售,开发区-开发区滨海路红星滨海社区东侧,建面 54m²
佳兆业中心,商业类,70万/套,在售,中山-大连市中山区东港国际会议中心旁东港广场地铁站北,建面 130~196m²
紫御东方,住宅,260万/套,在售,中山-中山区东至东日街.西至东旭街.南至东辰街.北至港隆路,建面 230m²
亿海贤府,住宅,20000元/平,在售,高新园区-高新园区凌水湾七贤路与南滨路交汇处（万达广场南行1000米）,建面 87~90m²
朗豪东港,商业类,190万/套,在售,中山-中山区东港区商务区,建面 100m²
心田佳苑,住宅,58万/套,在售,金州-金州新区金石滩紫藤西街金石IT产业园,建面 95m²
恒大四季上东,住宅,130万/套,在售,中山-大连中山区华乐广场东行900米,建面 88~180m²
绿城九龙仓桃源里,住宅,205万/套,在售,中山-中山区解放路桃源街友嘉购物北行200米,建面 167~219m²
中拥蓝天下,住宅,8000元/平,在售,旅顺口-旅顺口区模珠街,建面 189m²
中庚香海壹品,别墅,600万/套,在售,旅顺口-旅顺口区旅顺南路塔河湾,建面 214m²
蓝海湾,别墅,400万/套,在售,金州-大连经济技术开发区南湖街,建面 225m²
金石茗苑,别墅,450万/套,在售,金州-开发区金石滩中心大街22号、枫叶学校南行100米,建面 268m²
东港天鹅湾,住宅,67万/套,在售,中山-中山区东至港东八街、西至港东七街、南至港兴路、北至港浦路,建面 131m²
碧桂园海昌波尔多庄园,别墅,140万/套,在售,金州-大连经济技术开发区武梦街,建面 255m²
阳光林苑,住宅,9500元/平,在售,甘井子-红旗街道柳树村（辽师西山校区南行200米）,建面 78m²
益海美利山,住宅,12500元/平,在售,甘井子-甘井子区马栏广场西南金柳路与红凌路交汇处,建面 50~89m²
悦泰山里,住宅,40万/套,在售,金州-金州新区拥政街道永安大街,建面 64m²
金普广场,住宅,45万/套,在售,普兰店-普湾新区九七桥与渤海街交汇沿线,建面 94m²
中铁琥珀湾,住宅,7000元/平,在售,旅顺口-旅顺口盐柏路琥珀湾（旅顺口区铁山街道太阳桥南侧 ）,建面 67~116m²
天邦新港壹号,住宅,40万/套,在售,旅顺口-旅顺开发区顺达路南、兴港路东（开发区管委会附近）,建面 45~129m²
美辰香醒,住宅,60万/套,在售,甘井子-甘井子华东路东侧（三道沟车辆管理所原址）,建面 96~144m²
大连港天下粮仓,住宅,70万/套,在售,甘井子-钻石海湾北岸（甘井子公园南侧）,建面 114~142m²
宇圣明珠,住宅,64万/套,在售,甘井子-大连湾街道金湾路辽渔东门港,建面 80m²
亿达第一郡,住宅,8500元/平,在售,旅顺口-大连市旅顺口区新城大街747号（旅顺口区政府东侧）,建面 78~103m²
科达海景,住宅,28万/套,在售,金州-金州新区登沙河街道103中学旁,建面 75m²
学仕名府,住宅,67万/套,在售,高新园区-高新园区王家村凌水小学南侧,建面 73~108m²
御园,住宅,80万/套,在售,沙河口-富民广场往东5o米路北,建面 83~131m²
桑尼小镇,住宅,60万/套,在售,甘井子-甘井子华南广场西行1100米中华西路,建面 60m²
新城丽景,住宅,25万/套,在售,开发区-开发区辽河西路与东北三街交汇处,建面 54m²
知润山,住宅,31万/套,在售,开发区-开发区大学城图强路南（知语山西南侧）,建面 62m²
荣郡,住宅,42万/套,在售,甘井子-甘井子振兴路两侧，南邻大连湾、西邻前盐、北临前关湿地公园,建面 86m²
心田福院,别墅,400万/套,在售,金州-金州新区开发区滇池西路（大连美国国际学校西500米）,建面 197m²
金海明珠,住宅,60万/套,在售,金州-金州区劳动局西行200米,建面 60~86m²
长鹭悦湖,住宅,160万/套,在售,甘井子-西山湖北岸，张前路西侧,建面 137~146m²
世茂寰海城,住宅,7000元/平,在售,旅顺口-旅顺口九三路与五一路交汇处,建面 89~118m²
恒大港湾,住宅,78万/套,在售,甘井子-甘井子区大连湾街道俪泊街与秀泊街交汇处西行100米,建面 97m²
亿达蓝山,住宅,8500元/平,在售,旅顺口-大连市高新园区西行2公里塔河湾（地铁12号线塔河湾站）,建面 80~145m²
金广君悦山,住宅,21000元/平,在售,中山-中山区华乐街东侧,建面 189~194m²
磐海,商业类,410万/套,在售,中山-人民路66号,建面 165~321m²
一河两公园,住宅,30万/套,在售,开发区-大连开发区辽河中路与疏港高速交汇处，东城天下西侧，金海湾别墅区旁,建面 55m²
金马杰座,商业类,35万/套,在售,开发区-金马路与鞍山街交汇处南行50米,建面 44~55m²
星海凯泰铭座,商铺,100万/套,在售,沙河口-沙河口星海金融商务区核心（期货大厦西北侧）,建面 52m²
世茂御龙海湾,住宅,75万/套,在售,金州-金浦新区的金渤海岸旅游度假区,建面 125m²
万达广场,商业类,40万/套,在售,开发区-开发区辽河西路与东北四街交汇处,建面 52m²
小平岛海第,住宅,150万/套,在售,高新园区-小平岛品海园,建面 76~91m²
亿丰大连国际汽车城,商铺,20000元/平,在售,甘井子-甘井子区西北路872号(新体育中心南1000米),--
屹辰优生活,商业类,40万/套,在售,甘井子-甘井子区姚家路姚工街西南侧,建面 26m²
远洋壹中心,商业类,48万/套,在售,开发区-马桥子街道,建面 51m²
万科中南府,商业类,23000元/平,在售,中山-中南路350号（中南路西、中翠街南）,建面 151m²
大连海湾城三期,住宅,80万/套,在售,开发区-大连开发区润海园西区,建面 56~113m²
星海长岛,商铺,313万/套,在售,沙河口-沙河口区太原街西、会展路北、马栏河东,--
