name,type,price,state,position,area
滨海明发广场,商业类,11000元/平,售罄,塘沽-万荣大街与海川路交口（高铁滨海站东侧）,--
龙亭轩,住宅,8000元/平,售罄,宝坻-林亭口镇九园公路南侧,--
卓达镜湖,别墅,21000元/平,售罄,武清-武清高村镇京津高速（二线）牛镇出口东行100米,建面 265~269m²
绿洲湾8号,别墅,15000元/平,售罄,武清-武清京津高速泗村店出口右转直行1800米，大东公路8号,建面 367m²
贻成红墅郡,别墅,456万/套,售罄,塘沽-塘沽新北路与厦门南路交口,建面 246~290m²
天津华侨城華墅,别墅,22000元/平,售罄,东丽-东丽湖旅游度假区东丽大道以南欢乐谷东,--
瑞湾国际汇馆,商业类,16000元/平,售罄,塘沽-塘沽新港一号路2527号（天津瑞湾酒店旁）,--
东疆国际,商业类,13500元/平,售罄,滨海新区-滨海新区东疆港亚洲路与郑州道交口处,建面 70m²
一商友谊广场,商业类,10000元/平,售罄,滨海新区-汉沽河西三经路与四纬路交口,建面 55m²
翠金湖美墅岛,别墅,880万/套,售罄,武清-大黄堡（京津高速武清泗村店东出口）,--
艾维诺森林,别墅,470万/套,售罄,塘沽-官港森林公园内,--
首创大河宸章,住宅,36000元/平,售罄,河北-天泰路与津浦北路向西400米处,--
紫熙臺,住宅,33000元/平,售罄,南开-南马路与城厢西路交口,--
联发第五街,住宅,17000元/平,售罄,开发区-开发区第五大街与北海路交口服务园区内,--
远洋心里,住宅,16000元/平,售罄,塘沽-大连东道与港滨路交口处（市民广场轻轨站东侧）,建面 80~95m²
金地紫乐府,别墅,1100万/套,售罄,河东-津塘路与昆仑路交口（一号桥轻轨站旁）,--
宝能城,住宅,15000元/平,售罄,东丽-卫国道延长线与新外环路交口（津汉公路以北，北环铁路以南）,建面 87~121m²
星河荣御,住宅,11000元/平,售罄,西青-知景道155号,--
观锦,住宅,28000元/平,售罄,河北-普济河道和南口路交口向西500米,--
贝肯山,住宅,19000元/平,售罄,开发区-开发区第二大街与北海路交口,--
融创洞庭路壹号,住宅,16000元/平,售罄,塘沽-开发区第二大街与洞庭路交口,建面 65~164m²
亚泰津澜,住宅,9600元/平,售罄,塘沽-响螺湾商务区迎宾大道与天津大道交口,--
中交上东湾,住宅,42000元/平,售罄,滨海新区-东疆港东侧南至陕西道，北至延安道，西靠欧洲路，东为观澜路,--
远洋城,住宅,9500元/平,售罄,塘沽-津塘公路7016号（华北陶瓷城对面）,--
融侨观邸,住宅,22000元/平,售罄,南开-长江道与南开六马路交口,--
美震瑞景时代,住宅,7500元/平,售罄,北辰-北辰西道双青新家园内,--
珑著,住宅,17500元/平,售罄,北辰-环瑞北路与龙门道交口（刘园地铁站西侧200米）,--
恒大名都,住宅,18000元/平,售罄,东丽-津汉公路空港2号桥华明新家园内,--
旭辉澜郡,住宅,9100元/平,售罄,塘沽-塘沽胡家园腾飞大道以北，海兴路以东,--
天房锦园,别墅,560万/套,售罄,东丽-东丽津汉公路空港2号桥东,--
首创暖山,住宅,20000元/平,售罄,津南-双港镇津沽公路与梨双路交口,--
碧桂园海昌天澜,住宅,15000元/平,售罄,塘沽-响螺湾中心商务区河南路与安阳道交口,--
翰澜苑,住宅,35000元/平,售罄,河东-泰兴南路与晨光道交口,建面 95m²
宝龙城,住宅,11000元/平,售罄,滨海新区-滨海旅游区海旭道与安明路交口,建面 85~129m²
和泓四季恋城,住宅,14000元/平,售罄,东丽-津滨大道与跃进路交口,--
奥莱城,住宅,11000元/平,售罄,塘沽-塘沽云山道与宁海路交口（滨海职业学院以西600米）,--
滨海星河荣御,住宅,11000元/平,售罄,滨海新区-港东新城世纪大道与规划海景七路交口港东新天地旁,--
旭辉御府,住宅,17500元/平,售罄,西青-中北大道以南，海光路以西,--
亚泰澜公馆,住宅,13000元/平,售罄,武清-武清中央水城滨河道与泉雍路交口东侧,--
华润中央公园,别墅,价格待定,售罄,津南-微山南路与景茗道交汇处,--
宜和美墅,别墅,840万/套,售罄,滨海新区-滨海新区中新天津生态城动漫南路,建面 313m²
雅仕兰庭,住宅,27000元/平,售罄,河东-富民路与东南半环快速路海津桥交口,建面 84~138m²
听涛苑,住宅,8600元/平,售罄,滨海新区-响螺湾金岸二道（海滨大道西侧）,--
万科金域国际,住宅,11000元/平,售罄,滨海新区-天津散货物流中心银河五路以东金岸五道以南,--
海河原筑,住宅,12000元/平,售罄,津南-咸水沽津沽路与丰收路交口,--
复地湖滨广场,住宅,11870元/平,售罄,东丽-空港经济区中环东路与东二道交口,--
万科海港城,住宅,17000元/平,售罄,滨海新区-开发区时尚广场区域万科金域蓝湾以东,--
社会山Bigparty,住宅,200万/套,售罄,西青-地铁三号线天津南站西侧600米,--
