name,type,price,state,position,area
中隆国际嘉熙中心,写字楼,20000元/平,在售,雨花-雨花区人民中路152号（地质中学站附近）,--
保利国际广场,商铺,20000元/平,在售,天心-天心区书院路9号,--
长盛上东区,写字楼,12000元/平,在售,芙蓉-芙蓉区车站北路465号烈士公园东门对面（步步高超市旁）,--
华尔街中心,写字楼,16800元/平,在售,开福-开福区芙蓉中路一段288号,--
江山帝景,商业类,8900元/平,在售,岳麓-含浦大道学士路99号（洋湖垸湿地公园西大门对面）,建面 40m²
九龙领仕汇,商铺,70万/套,在售,岳麓-岳麓区长沙绕城高速九龙领仕汇,--
CROSS尚公馆,商铺,20000元/平,在售,望城-望城星城镇杨峰村桑梓村,--
福晟国际金融中心,写字楼,15500元/平,在售,岳麓-潇湘北路三段859号,--
滨江金融中心,写字楼,15000元/平,在售,岳麓-茶子山东路112号,--
万科里金域国际,商铺,35000元/平,在售,岳麓-潇湘北路三段1060号,--
楷林国际,写字楼,22000元/平,在售,岳麓-滨江路53号,--
宇成朝阳广场,写字楼,13000元/平,在售,芙蓉-芙蓉区车站中路与人民中路交汇处（长沙火车站往南300米）,--
未来漫城,写字楼,14000元/平,在售,长沙县-经济开发区星沙大道与滨湖路交汇处东南角（松雅湖畔）,--
华坤时代,写字楼,15000元/平,在售,雨花-湘府东路二段200号,--
武广新都城,商铺,25500元/平,在售,长沙县-香樟东路延伸线黄江公路（黄兴镇镇政府旁）,--
长房时代城,写字楼,14000元/平,在售,岳麓-桐梓坡西路138号,--
长城万富汇,写字楼,7800元/平,在售,开福-四方坪双拥路9号,--
绿地中心,写字楼,17000元/平,在售,开福-芙蓉中路一段319号,--
顺天国际金融中心,写字楼,18500元/平,在售,雨花-雨花韶山路355号（雨花亭北公交站以北）,--
蓝湾国际广场,写字楼,12000元/平,在售,天心-南湖路458号,--
北辰中央公园,商铺,20000元/平,在售,天心-书香路759号,--
鑫远国际大厦,写字楼,12000元/平,在售,天心-湘府西路31号,--
长沙西中心,写字楼,13000元/平,在售,岳麓-西二环与枫林路交汇处,--
创谷,写字楼,8500元/平,在售,天心-雀园路568号,--
汇一广场,商铺,50000元/平,在售,芙蓉-远大二路725号,--
中建苹果公寓,写字楼,12000元/平,在售,雨花-雨花区韶山南路与正塘坡路交汇处（中建大厦旁）,--
复地星光天地,商铺,60000元/平,在售,雨花-雨花区湘府路与韶山路交汇处,--
高信向日葵广场,写字楼,12800元/平,在售,岳麓-谷丰南路9号,--
泊富国际广场,写字楼,22000元/平,在售,开福-芙蓉中路一段416号,--
中茂城,商铺,60000元/平,在售,长沙县-经济开发区星沙一桥南（明城国际大酒店一楼）,--
荣悦台,写字楼,12000元/平,在售,天心-天心区芙蓉中路神农大酒店西150米（雅礼天心中学正对面）,--
德思勤城市广场,写字楼,14888元/平,在售,雨花-湘府中路18号,--
玛丽的花园,商铺,15000元/平,在售,望城-望城金星北路与银星路交汇处东北角（好来坞购物广场南侧）,--
中建嘉和城,商铺,10000元/平,在售,雨花-联圭路169号,--
江与城,商业类,17500元/平,在售,天心-湘江中路二段18号,建面 62m²
中海新城熙岸,商铺,12000元/平,在售,天心-天心区中意二路177号,--
昌胜七里香榭,商铺,22000元/平,在售,雨花-韶山南路汇金路269号,--
东盈商业广场,写字楼,15000元/平,在售,芙蓉-芙蓉区远大一路730号,--
金地三千府,商铺,15000元/平,在售,望城-雷锋大道金地三千府,--
奥克斯洋湖广场,写字楼,11000元/平,待售,岳麓-潇湘大道与长湾路交汇处,--
青竹湖曦园,别墅,600万/套,在售,开福-开福区太阳山路与青竹湖路交汇处东北角（湘一学校斜对面）,建面 383m²
龙湖璟宸原著,别墅,270万/套,在售,望城-望城区银星路555号,建面 186m²
恒大御景半岛,住宅,14000元/平,售罄,开福-开福湘江北路3段1388号（湘江北路与浏阳河交汇处东北角）,--
富基世纪公园,住宅,6540元/平,售罄,望城-望城区普瑞大道二段888号,--
欧莱雅郡,住宅,240万/套,售罄,雨花-雨花区时代阳光大道（省植物园南）,建面 119m²
五一钻界海上银座,住宅,53万/套,售罄,芙蓉-芙蓉区蔡锷路189号,--
今时艺苑,住宅,9000元/平,售罄,岳麓-岳麓区东方红路与东雷路交汇处西南角（步步高附近）,--
碧桂园山水桃园,别墅,228万/套,售罄,宁乡-宁乡县长常高速与岳临高速交汇处西北角（中国长沙长常高速关山出口）,--
翡翠华庭,住宅,7200元/平,售罄,岳麓-岳麓区咸嘉湖西路388号,建面 44m²
五矿沁园金城,别墅,264万/套,售罄,开福-开福区福元西路与车站北路交汇处东南角,--
建发中央悦府,住宅,13000元/平,售罄,雨花-雨花区劳动东路299号 鑫天鑫城小区入口处（卷烟厂对面）,--
博长山水香颐,住宅,7700元/平,售罄,雨花-雨花区时代阳光大道330号,--
时代倾城,住宅,6900元/平,售罄,望城-望城区金星北路208号,建面 115m²
泰龙华府,商业类,8300元/平,售罄,天心-天心区猴子石路288号,--
振业城,住宅,11600元/平,售罄,岳麓-岳麓区梅溪湖北路与雷锋西大道交汇处西南角（梅溪湖北岸）,建面 132m²
水墨林溪,住宅,9500元/平,售罄,天心-天心区新姚北路与木莲西路交汇处西南角（湖南机床厂对面）,建面 83m²
中房瑞致国际,住宅,50万/套,售罄,芙蓉-芙蓉区人民东路与望龙路交汇处西南角（红旗路口公交站附近）,建面 129m²
天晟海拔东方,住宅,8000元/平,售罄,雨花-雨花区木莲东路68号（雨花区政府东南侧）,建面 87~91m²
拿铁空间,住宅,13000元/平,售罄,雨花-雨花区韶山中路744号（桔园小区对面）,--
勤诚达境界城,住宅,87万/套,售罄,望城-望城区银杉路与普瑞大道交汇处东南角,--
碧桂园南城首府,住宅,8500元/平,售罄,雨花-雨花时代阳光大道与京珠高速交汇处东北角,--
绿地湖湘中心,住宅,17000元/平,售罄,岳麓-岳麓区枫林路与银盆南路交汇处西北角（交警大楼西侧）,--
弘德西街好莱城,住宅,9200元/平,售罄,岳麓-岳麓区梅溪湖枫林三路与长东路交汇处东南角（涉外经济学院旁边）,--
可可小城,住宅,7000元/平,售罄,岳麓-岳麓区桐梓坡西路319号,建面 84m²
威尔士春天,住宅,7400元/平,售罄,开福-开福区万家丽北路212号（月湖公园以南）,建面 156m²
融源及第,住宅,6800元/平,售罄,天心-天心区书院路579号,建面 49m²
蓝光雍锦阁,住宅,9000元/平,售罄,岳麓-岳麓区西湖文化公园北面（望月公园西侧）,--
望兴西西里,住宅,9500元/平,售罄,岳麓-岳麓区西二环与枫林路交汇处,--
盈峰翠邸,别墅,330万/套,售罄,望城-望城区金星北路四段229号,建面 520m²
麓山翰林苑,住宅,7000元/平,售罄,岳麓-岳麓区西二环一段612号,建面 131m²
湘江壹号三期,住宅,200万/套,售罄,开福-开福区创远路1号（鹅羊山东南角）,建面 139m²
长盛岚庭,住宅,8200元/平,售罄,天心-天心区竹塘西路378号（铁道学院对面）,建面 99m²
天祥水晶湾,商业类,15000元/平,售罄,岳麓-岳麓区环湖路与麓云路交汇处（梅溪湖大桥以西）,建面 58m²
江南华府,住宅,8100元/平,售罄,天心-天心区南二环二段282号,建面 130m²
盛世耀凯,住宅,7600元/平,售罄,岳麓-岳麓杜鹃路与西二环交汇处西南角（雷锋大道站地铁口旁）,建面 136m²
万科紫台,住宅,20000元/平,售罄,天心-天心区湘江南路36号(猴子石南)万科紫台内,建面 143m²
芙蓉万国城MOMA,住宅,48万/套,售罄,芙蓉-芙蓉区浏阳河东远大路和双杨路交汇处西北角（汽车东站步步高斜对面）,--
鑫天格林香山,住宅,4000元/平,售罄,天心-天心区芙蓉南路与伊莱克斯大道交汇处西南角,--
绿地香树花城,住宅,5000元/平,售罄,望城-望城区雷锋大道与同心路交汇处西行500米（望城经开区管委会旁）,--
北辰三角洲C2区,住宅,12500元/平,售罄,开福-开福区湘江北路三段1200号（新河三角洲湘江和浏阳河交汇处）,建面 140m²
荣盛花语书苑,住宅,8650元/平,售罄,天心-天心区南湖路与书院南路交汇处东南角（长沙理工大学与邮电学院中间）,建面 79m²
绿地海外滩,住宅,8400元/平,售罄,开福-开福区湘江北路与高冲路交汇处东北角（鹅羊山东南角）,--
剑桥名门,住宅,8500元/平,售罄,天心-竹塘西路228号,--
恒基凯旋门,住宅,43万/套,售罄,长沙县-经济开发区开元路与东四线交汇处西北角（易初莲花东侧）,建面 80m²
荣泰广场,住宅,8800元/平,售罄,岳麓-岳麓区谷丰中路209号 （岳麓区政府西侧，含光路与谷丰路交汇处西南角）,--
乾源国际广场,住宅,7700元/平,售罄,望城-望城区银星路乾源国际广场,建面 123m²
高盛华成,住宅,9500元/平,售罄,岳麓-岳麓区枫林三路与麓云路交汇处东北角（城西车辆监测站旁）,建面 74m²
美利新世界,住宅,6200元/平,售罄,开福-开福区福元中路66号美利新世界,建面 90m²
合能璞丽,住宅,9500元/平,售罄,岳麓-岳麓区梅溪湖映日路与看云路交汇处西北角（长郡梅溪湖中学旁）,--
金地格林公馆,住宅,10000元/平,售罄,雨花-雨花区万家丽路与朝晖路交汇处（上河国际广场对面）,--
万科金域缇香,住宅,15000元/平,售罄,岳麓-岳麓区潇湘中路355号,--
佳兆业云顶梅溪湖,住宅,12200元/平,售罄,岳麓-岳麓区梅溪湖路与环湖路交汇处东南角（岳麓山桃花岭公园正门北侧）,建面 144m²
中国铁建山语城三期,住宅,39万/套,售罄,开福-开福区秀峰路80号（芙蓉北路与秀峰路交汇处东南角）,建面 89m²
麓山枫情二期,住宅,9500元/平,售罄,岳麓-岳麓区汽车西站南园路128号,--
长房半岛蓝湾,住宅,7700元/平,售罄,雨花-雨花区湘府东路与万家丽路交汇东行600米,--
丰园城,住宅,9000元/平,售罄,雨花-雨花区汇金路199号（汽车南站往南800米）,--
中国铁建梅溪青秀,住宅,11500元/平,售罄,岳麓-岳麓区沐风路与东方红路交汇处东北角（长郡梅溪湖中学对面）,--
万里时代广场,住宅,8750元/平,售罄,雨花-雨花区香樟东路299号（香樟东路南雅中学对面）,--
惠天然梅岭国际,住宅,12000元/平,售罄,岳麓-岳麓区映日路与看云路交汇处东南角（梅溪湖CBD梅岭公园）,--
长房东云台,住宅,8200元/平,售罄,芙蓉-芙蓉区人民东路469号（人民东路与杉木路交汇处东北角）,--
金茂广场,住宅,18000元/平,售罄,岳麓-岳麓区梅溪湖环湖路1099号,建面 143m²
万科金域蓝湾三期,住宅,13000元/平,售罄,芙蓉-营盘东路与浏阳河风光带交界处（营盘路浏阳河大桥附近）,--
惠通才郡,住宅,8300元/平,售罄,芙蓉-芙蓉区马王堆路238号（芙蓉区反渎职侵权局斜对面）,--
卢浮原著,住宅,6500元/平,售罄,天心-天心芙蓉南路与万家丽路交汇处东侧（长沙理工大学云塘校区旁）,建面 131m²
奥莱名邸,住宅,7000元/平,售罄,天心-天心区中意路与新谷路交汇处东南角,--
旭辉香樟公馆,住宅,9000元/平,售罄,雨花-香樟路589号,--
深业睿城,住宅,39万/套,售罄,长沙县-经济开发区开元东路222号,建面 117m²
卓越蔚蓝城邦,住宅,8000元/平,售罄,雨花-雨花区桃花塅路608号（汽车南站东南侧）,--
兰亭湾畔,住宅,9150元/平,售罄,岳麓-岳麓区潇湘大道与南二环交汇处东南角（猴子石桥西侧）,--
才子嘉都,住宅,7500元/平,售罄,天心-雨花区时代阳光大道与万芙路交汇处东南角（长沙新广电中心以东）,--
江山如画,住宅,7600元/平,售罄,天心-天心区书院路与赤岭路交汇处（卡斯迪酒店对面）,建面 111m²
建发中央公园,住宅,14500元/平,售罄,雨花-雨花区黄土岭路与雨花路交汇处西南角,--
上园,住宅,12000元/平,售罄,开福-开福区东风路360号（鸥波港湾旁）,--
叠彩兰亭,商业类,9800元/平,售罄,雨花-雨花区树木岭立交桥东南侧（湖南省华云机器厂旁）,--
恒泰广场,住宅,8000元/平,售罄,岳麓-岳麓区枫林三路与麓云路交汇处东北角（梅岭公园斜对门）,建面 104m²
南城印象,住宅,10000元/平,售罄,雨花-雨花区洞井路43号（山水庭院斜对面）,--
恒生碧水龙庭,住宅,8000元/平,售罄,雨花-雨花区万家丽南路与万芙路交汇处西南角（湖南省人大新址对面）,建面 77m²
华侨假日中心,商业类,8800元/平,售罄,岳麓-岳麓区东方红中路406号,--
海伦春天,住宅,5700元/平,售罄,长沙县-经济开发区黄兴大道218号,建面 101m²
海尔鸿玺,住宅,16000元/平,售罄,天心-天心区芙蓉南路二段252号,建面 130m²
佳美紫郡,住宅,5700元/平,售罄,长沙县-经济开发区漓湘路与小塘路交汇处东南100米,建面 76m²
海洋半岛,住宅,7500元/平,售罄,开福-开福区东二环二段690号,建面 138m²
金色夏威夷,住宅,4000元/平,售罄,宁乡-宁乡县二环南路与安康路交汇处东南角（立交桥北侧）,--
中国铁建国际城,住宅,38万/套,售罄,长沙县-经济开发区东六线与螺丝塘路相交处,建面 116m²
中安善化国际,住宅,4600元/平,售罄,长沙县-经济开发区万家丽北京珠高速与三环线交汇处（新东方烹饪学校旁）,--
协信星澜汇,住宅,10000元/平,售罄,岳麓-茶子山东路166号,建面 127m²
华远华中心,商业类,24000元/平,售罄,天心-湘江中路二段36号,建面 122m²
湘江雅颂居,住宅,13000元/平,售罄,天心-天心区新韶西路398号,--
恒鑫山水卿卿,住宅,6750元/平,售罄,开福-开福区秀峰路69号,--
中悦领秀城,住宅,5200元/平,售罄,天心-天心芙蓉南路四段1109号（轻轨长沙生态动物园站）,建面 118m²
湘楚华庭,住宅,6200元/平,售罄,长沙县-经济开发区漓湘东路与东九路交汇处的西南角（警校北门东边）,--
世方水岸,住宅,6200元/平,售罄,开福-开福区东二环与浏阳河交汇处西南角(四方物业便利店北面）,建面 47m²
碧桂园城市花园,住宅,7600元/平,售罄,天心-天心区芙蓉南路与雀园路交汇处往东100米,--
橘郡礼顿山,住宅,11000元/平,售罄,天心-芙蓉南路与万家丽路交汇处东南角（地铁1号线尚双塘站）,--
泰禹云开壹品,住宅,10500元/平,售罄,雨花-雨花区万家丽中路与长塘路交汇处（雨花区政府南600米）,--
宜家湘颂,住宅,7350元/平,售罄,开福-开福区陡岭路152号（佳阳悦景馨都东北面）,--
万象府台,住宅,13000元/平,售罄,岳麓-岳麓区金星路与佑姆塘路交汇处西北角,--
九峰远见,住宅,7400元/平,售罄,天心-天心区姚南路169号九峰小区南门西侧（雀园路旁）,--
洋湖style,商业类,10000元/平,售罄,岳麓-岳麓区学士路与象嘴路交汇处东南角,建面 104m²
梦泽园美美公馆,住宅,36万/套,售罄,开福-开福区三一大道与陡岭路交汇处东北角（交通银行科大支行西面）,--
嘉和城,住宅,8500元/平,售罄,岳麓-岳麓区麓松路239号,--
当代滨江MOMA,商业类,11000元/平,售罄,岳麓-岳麓区含光路与观沙岭路交汇处东南角（施家港水上公园西北侧）,建面 117m²
湘域熙岸,住宅,68万/套,售罄,芙蓉-芙蓉区人民东路329号,建面 102m²
佛奥康桥水岸,住宅,5500元/平,售罄,天心-天心区南湖大道与南北干道交汇处西北角（生态动物园附近）,--
鸿涛翡翠湾,住宅,11000元/平,售罄,开福-捞刀河镇楚家湖东沿岸（加油站对面）,--
宏聚地中海,住宅,7600元/平,售罄,雨花-雨花区时代阳光大道469号,建面 109m²
中交里城,商业类,8200元/平,售罄,岳麓-岳华路702号,--
嘉福长安郡,住宅,8000元/平,售罄,雨花-万芙北路439号,建面 90m²
东能华府,住宅,9000元/平,售罄,天心-天心区湘府路与书香路交汇处向南800米,建面 129m²
红星国际公馆,住宅,8200元/平,售罄,雨花-雨花区韶山南路与新韶路交汇处车检所旁,建面 110m²
恒伟西雅韵公馆,住宅,15000元/平,售罄,岳麓-岳麓洋湖垸长湾路与滨柳路交汇处东北角（靳江旁）,建面 140m²
运达中央广场,住宅,23800元/平,售罄,雨花-雨花区沙湾路289号,--
中扬国际,商业类,7800元/平,售罄,雨花-雨花区杉木冲路325号（洞井小区站附近）,--
合能枫丹丽舍,住宅,8000元/平,售罄,雨花-体院路与白冶路交汇处东南角（泰禹砂子塘小学东面100米处）,建面 119m²
星语林汀湘十里,别墅,750万/套,售罄,岳麓-雨花区含浦中路793号,--
熙庭原著,住宅,7700元/平,售罄,望城-望城区金星西路与雷锋大道交汇处西北角（大湖中学公交站以北100米）,--
金谷豪庭,住宅,6100元/平,售罄,天心-天心区芙蓉南路与高云路交汇处,--
盛隆佳园,住宅,6800元/平,售罄,芙蓉-芙蓉区东岸街道东屯社区人民路与杉木路交汇处,--
雅居乐依云小镇,住宅,4500元/平,售罄,宁乡-宁乡县灰汤镇灰汤村迎宾路,--
旺景园,住宅,6700元/平,售罄,雨花-雨花区井湾路与洞井路交汇处东北角（洞井路口以西）,--
绿地中央花园,住宅,4450元/平,售罄,宁乡-宁乡县花明北路与金州大道交汇处西南角（宁乡县政府南面）,--
电建地产星湖湾,住宅,33万/套,售罄,长沙县-经济开发区开元东路189号（黄兴大道与开元路交汇处东北角）,--
五矿万境园,住宅,10000元/平,售罄,雨花-雨花区圭塘路五矿万境水岸一期会所,建面 163m²
东方美地,住宅,4800元/平,售罄,长沙县-经济开发区人民东路与黄兴大道交汇处,建面 81m²
五矿万境蓝山,住宅,7600元/平,售罄,天心-雨花区汇金路与黄谷路交叉口,--
兆基君城,住宅,5000元/平,售罄,宁乡-宁乡县二环西路与文体路交汇处东南角（宁乡县神经病医院东北角）,--
绿地之窗,商业类,8900元/平,售罄,雨花-雨花区香樟东路与黎托路交汇处西南角（长沙火车南站附近）,建面 291m²
鑫科明珠,商业类,8800元/平,售罄,芙蓉-芙蓉区浏阳大道二段98号,建面 105m²
梅溪峰汇,商业类,9000元/平,售罄,岳麓-岳麓区枫林路与东方红路交汇处东北角（梅溪湖步步高新天地对面）,--
龙熙温泉庄园,别墅,8500元/平,售罄,宁乡-宁乡县灰汤镇将军路8号（东鹜山桃花谷景区西北边）,--
恩瑞御西湖,住宅,11000元/平,售罄,岳麓-金星路与枫林路交汇处,--
蓝月谷裕源国际山庄,住宅,4800元/平,售罄,宁乡-宁乡县诣园北路与金洲大道交汇处东北角（金洲大桥金洲湖西侧）,--
天元涉外景园,商业类,8500元/平,售罄,岳麓-岳麓区文轩路579号（涉外经济学院北门）,建面 59m²
金融街中央领御,住宅,5000元/平,售罄,宁乡-宁乡县二环路与花明北路交汇处西北角（天元大酒店北面）,--
长房梅溪香山,别墅,价格待定,售罄,岳麓-岳麓区梅溪湖路与D7路交汇处东南角,--
中建偶寓,商业类,7000元/平,售罄,天心-天心区芙蓉南路二段249号（中建芙蓉和苑旁）,建面 45m²
梅溪正荣府,住宅,15000元/平,售罄,岳麓-岳麓区秀峰路与梅浦联络线交汇处（周南梅溪湖中学旁）,建面 103~123m²
纳爱斯阳光丽城,住宅,8500元/平,售罄,岳麓-岳麓区银杉路与谷岳路交汇处西南角（金麓小区公交站北侧）,--
凯通公馆,住宅,9900元/平,售罄,芙蓉-车站中路159号,--
南庭城果,商业类,6500元/平,售罄,雨花-雨花区环保大道与圭白路交汇处东南角（比亚迪正对面）,建面 57m²
顺天御岭,住宅,8800元/平,售罄,开福-开福区芙蓉北路与北二环路交汇处东北角（秀峰山公园西南角）,--
乾城,商业类,9000元/平,售罄,天心-天心区书院路与赤岭路交汇处西北角（长沙理工大学以西200m）,建面 117m²
众东国际,商业类,13000元/平,售罄,天心-芙蓉区芙蓉中路与人民路交汇处西南角（同发大酒店旁）,建面 71m²
植物原著,住宅,9500元/平,售罄,雨花-雨花区植物园路111号（植物园西门旁）,建面 120m²
豪都新天地,住宅,5000元/平,售罄,长沙县-经济开发区漓湘东路与长桥路交汇处,建面 79m²
水映加州依云郡,住宅,4700元/平,售罄,开福-开福区太阳山路688号（青竹湖国际会展中心南侧）,--
浏阳碧桂园,住宅,4600元/平,售罄,浏阳-浏阳市石霜北路123号（行政中心对面）,--
中国电建湘熙水郡二期,住宅,13000元/平,售罄,岳麓-岳麓区洋湖垸潇湘南路一段508号（洋湖大道与潇湘大道交汇处西南角）,建面 89m²
宇成开福广场,商业类,15000元/平,售罄,开福-芙蓉区人民东路139号宇成国际酒店大堂,建面 59m²
楚天世纪城西苑,住宅,5900元/平,售罄,长沙县-经济开发区星沙大道与漓湘路交汇处西南角,建面 103m²
天祺佰潮汇,商业类,5000元/平,售罄,宁乡-宁乡县花明北路与一环路的交汇处东南角（大润发旁）,--
空港国际星城,住宅,35万/套,售罄,长沙县-长沙县黄花镇中心黄谷路与小塘路交汇处,--
浏阳恒大华府,住宅,5800元/平,售罄,浏阳-浏阳市白沙路与浏阳大道交汇处东北角（浏阳市政府以南）,--
橘郡青竹湖,别墅,价格待定,售罄,开福-青竹湖镇太阳山路和青竹湖路交汇处西北角,--
华泰尚都,商业类,9300元/平,售罄,芙蓉-芙蓉区紫薇路与火炬交汇处东南角（芙蓉苑对面）,--
鸥波港湾,住宅,13800元/平,售罄,开福-开福区东风路248号,--
新月半岛,住宅,4000元/平,售罄,浏阳-浏阳市浏阳河南岸将军路天马大桥东侧,建面 125m²
太悦城,住宅,4000元/平,售罄,浏阳-浏阳市花炮大道以北，礼花路以西,建面 120m²
万科魅力之城,住宅,12000元/平,售罄,雨花-雨花区劳动东路与花侯路交汇处东侧（武广高铁站北）,建面 115m²
澳海澜庭,住宅,6000元/平,售罄,望城-望城区银星路999号,建面 88m²
润和又一城,住宅,6000元/平,售罄,望城-望城区金星大道和月亮岛路交汇处西南角（长高集团南面）,建面 94m²
和庄二期,住宅,8000元/平,售罄,天心-天心区芙蓉南路与木莲冲路交汇处西北角（省劳动厅公交站附近）,建面 83m²
